Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,Setpoint,HYST_LOW,HYST_HIGH,Predicted_Lower_Sensor,flying_magnets_field,is_from_callback
1737354711.783,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,False
1737354711.794,1.0548,1.0355,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0195,True
1737354711.809,1.0548,1.0355,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0196,False
1737354711.815,1.0548,1.0355,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0196,True
1737354711.827,1.0548,1.0355,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0204,False
1737354711.838,1.0548,1.0355,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0236,True
1737354711.859,1.0613,1.0323,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0188,True
1737354711.859,1.0613,1.0323,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0193,False
1737354711.881,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0264,True
1737354711.882,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0999,-0.0354,False
1737354711.893,1.0903,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0157,True
1737354711.914,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354711.915,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354711.936,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354711.936,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354711.959,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354711.959,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354711.982,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354711.983,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354711.994,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.014,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.016,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.027,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.038,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.049,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.059,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.074,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.081,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.092,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.103,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.114,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354712.135,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354712.137,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354712.147,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354712.159,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354712.170,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.181,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.192,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.214,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.215,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.237,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.237,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.252,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.264,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.276,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.298,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.298,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.321,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.333,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.334,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.346,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.357,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.369,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.380,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.391,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.413,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.413,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.436,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.436,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.449,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.470,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.470,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.483,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.495,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.511,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.517,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.540,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354712.541,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354712.563,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,True
1737354712.577,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354712.589,1.0742,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0302,True
1737354712.602,1.0742,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0302,True
1737354712.614,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0334,True
1737354712.628,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,True
1737354712.640,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,False
1737354712.641,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0226,True
1737354712.663,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0132,True
1737354712.676,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354712.689,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354712.691,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354712.713,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354712.714,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354712.736,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354712.749,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354712.763,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354712.764,1.0548,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,False
1737354712.786,1.0548,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354712.798,1.0484,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0258,True
1737354712.811,1.0484,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0258,True
1737354712.824,1.0419,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354712.837,1.0355,1.0516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0387,True
1737354712.850,1.0290,1.0581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0452,True
1737354712.862,1.0290,1.0645,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0452,True
1737354712.875,1.0129,1.0968,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0613,True
1737354712.888,1.0032,1.1613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,False
1737354712.890,1.0032,1.1645,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354712.913,1.0032,1.1677,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354712.926,1.0000,1.2000,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354712.940,0.9968,1.2161,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354712.952,0.9968,1.2226,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354712.966,0.9968,1.2355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354712.978,0.9968,1.2355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,False
1737354712.978,0.9968,1.2387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354713.001,0.9968,1.2387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354713.014,0.9968,1.2452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354713.027,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.039,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.052,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.053,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354713.065,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.090,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.104,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.116,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.129,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.130,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354713.152,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.165,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.177,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.190,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.204,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.218,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.230,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.243,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.244,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354713.256,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.278,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.292,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.306,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354713.319,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0808,False
1737354713.320,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354713.342,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354713.343,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0816,False
1737354713.365,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0849,True
1737354713.366,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0865,False
1737354713.379,0.9968,1.2581,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0838,True
1737354713.389,0.9968,1.2581,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0941,False
1737354713.401,0.9968,1.2581,76.00,1.1500,-0.2000,0.0000,1.0999,-0.1031,True
1737354713.413,1.0032,1.2000,76.00,1.1500,-0.2000,0.0000,1.1060,-0.1028,False
1737354713.424,1.0258,1.1709,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0803,True
1737354713.436,1.0290,1.0742,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0770,False
1737354713.447,1.0355,1.0709,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0705,True
1737354713.459,1.0774,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0286,False
1737354713.470,1.0806,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0254,True
1737354713.482,1.0936,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,False
1737354713.493,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,True
1737354713.517,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354713.518,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,False
1737354713.530,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354713.546,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354713.552,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354713.565,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.576,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.588,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.598,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.621,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.622,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.643,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354713.643,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354713.666,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354713.666,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354713.678,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.689,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.700,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.711,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.723,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354713.733,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354713.754,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354713.754,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.766,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.787,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.799,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.800,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.811,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.831,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.832,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.845,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.866,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354713.867,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,False
1737354713.878,1.1064,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,0.0004,True
1737354713.890,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.900,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.924,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.925,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.937,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.947,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.970,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.972,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354713.984,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354713.995,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354714.006,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354714.018,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354714.029,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354714.039,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354714.071,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,True
1737354714.090,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354714.107,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354714.124,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354714.141,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,False
1737354714.154,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0006,True
1737354714.156,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0006,False
1737354714.167,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,0.0096,True
1737354714.188,1.0774,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0067,True
1737354714.200,1.0774,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,0.0032,True
1737354714.202,1.0742,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,0.0000,False
1737354714.224,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354714.236,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354714.247,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354714.259,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354714.261,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354714.284,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354714.297,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354714.308,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354714.320,1.0548,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354714.321,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,False
1737354714.343,1.0516,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354714.356,1.0484,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0258,True
1737354714.367,1.0419,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354714.379,1.0387,1.0516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0354,True
1737354714.381,1.0323,1.0581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0419,False
1737354714.402,1.0258,1.0677,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0484,True
1737354714.414,1.0226,1.0677,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0516,True
1737354714.426,1.0064,1.1387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0677,True
1737354714.438,1.0032,1.1484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354714.450,1.0032,1.1581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354714.461,1.0000,1.1806,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354714.474,1.0000,1.1968,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354714.486,1.0000,1.2161,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354714.498,0.9968,1.2290,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354714.509,0.9968,1.2420,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354714.522,0.9968,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354714.535,0.9968,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354714.546,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.558,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.571,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.582,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.594,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.606,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.618,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.630,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.631,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354714.652,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.665,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.679,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.691,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.703,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.705,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354714.726,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.738,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.749,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.761,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.773,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.786,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.798,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.809,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.821,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354714.832,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0808,False
1737354714.834,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354714.845,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,False
1737354714.855,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0816,True
1737354714.867,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0849,False
1737354714.877,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0865,True
1737354714.899,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0870,True
1737354714.899,0.9968,1.2581,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0941,False
1737354714.915,0.9968,1.2484,76.00,1.1500,-0.2000,0.0000,1.0999,-0.1031,True
1737354714.922,1.0032,1.1774,76.00,1.1500,-0.2000,0.0000,1.1060,-0.1028,False
1737354714.932,1.0064,1.1129,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0996,True
1737354714.943,1.0193,1.0677,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0867,False
1737354714.954,1.0323,1.0613,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0738,True
1737354714.965,1.0355,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0705,False
1737354714.975,1.0742,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354714.996,1.0774,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0286,True
1737354714.997,1.0774,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0286,False
1737354715.008,1.0903,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0157,True
1737354715.019,1.0903,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0157,False
1737354715.030,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354715.041,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354715.052,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354715.063,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
